"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GUJALKALI","EQ","27-Oct-2020","        316.15","        317.10","        321.90","        313.00","        316.00","        316.15","        316.83","      35891","            11371403.50","       1825","      12574","         35.03"
"GUJALKALI","EQ","28-Oct-2020","        316.15","        316.20","        321.00","        313.05","        314.00","        315.25","        317.11","      38130","            12091422.05","       1688","      15907","         41.72"
"GUJALKALI","EQ","29-Oct-2020","        315.25","        314.00","        319.00","        310.30","        312.30","        312.90","        314.25","      49919","            15687239.75","       2645","      20456","         40.98"
"GUJALKALI","EQ","30-Oct-2020","        312.90","        313.30","        328.95","        312.05","        320.35","        324.10","        321.18","     151321","            48600654.50","       5016","      40151","         26.53"
"GUJALKALI","EQ","02-Nov-2020","        324.10","        325.00","        325.00","        315.25","        315.25","        316.15","        317.84","      29174","             9272585.40","       1392","      15918","         54.56"
"GUJALKALI","EQ","03-Nov-2020","        316.15","        317.75","        320.35","        313.55","        315.00","        315.15","        316.90","      30060","             9525985.05","       1246","      18924","         62.95"
"GUJALKALI","EQ","04-Nov-2020","        315.15","        315.00","        317.80","        313.80","        315.00","        315.80","        315.66","      27033","             8533339.80","       1150","      14487","         53.59"
"GUJALKALI","EQ","05-Nov-2020","        315.80","        316.55","        320.25","        315.90","        316.65","        316.50","        317.56","      33916","            10770300.95","       1129","      21660","         63.86"
"GUJALKALI","EQ","06-Nov-2020","        316.50","        316.50","        321.00","        315.10","        317.50","        317.40","        318.01","      45370","            14428014.75","       1500","      25477","         56.15"
"GUJALKALI","EQ","09-Nov-2020","        317.40","        319.00","        320.90","        317.00","        317.65","        317.90","        319.04","      52958","            16895724.50","       1468","      36594","         69.10"
"GUJALKALI","EQ","10-Nov-2020","        317.90","        317.90","        327.30","        317.90","        319.70","        319.80","        320.60","     100098","            32091108.60","       2934","      68557","         68.49"
"GUJALKALI","EQ","11-Nov-2020","        319.80","        318.70","        320.55","        308.40","        310.00","        311.15","        313.17","     133582","            41833543.20","       3854","      91598","         68.57"
"GUJALKALI","EQ","12-Nov-2020","        311.15","        312.75","        316.55","        310.75","        311.00","        311.20","        312.92","      56406","            17650566.60","       2260","      31202","         55.32"
"GUJALKALI","EQ","13-Nov-2020","        311.20","        311.25","        314.45","        311.00","        311.15","        311.75","        312.65","      58938","            18426675.10","       4295","      38568","         65.44"
"GUJALKALI","EQ","14-Nov-2020","        311.75","        314.00","        315.00","        311.75","        314.75","        314.20","        313.97","      13575","             4262187.10","        686","       8197","         60.38"
"GUJALKALI","EQ","17-Nov-2020","        314.20","        316.25","        318.00","        313.10","        316.50","        316.70","        316.40","      47366","            14986542.20","       1702","      22763","         48.06"
"GUJALKALI","EQ","18-Nov-2020","        316.70","        319.70","        324.90","        317.55","        322.00","        322.50","        322.51","     129720","            41836613.35","       3667","      61570","         47.46"
"GUJALKALI","EQ","19-Nov-2020","        322.50","        322.50","        329.35","        318.00","        324.50","        323.30","        325.63","     142697","            46467117.60","       3499","      67742","         47.47"
"GUJALKALI","EQ","20-Nov-2020","        323.30","        325.00","        327.00","        318.55","        320.00","        320.35","        321.40","      73026","            23470582.70","       2139","      39229","         53.72"
"GUJALKALI","EQ","23-Nov-2020","        320.35","        322.00","        322.00","        312.95","        315.00","        314.25","        315.86","     176986","            55902856.50","       5254","     104359","         58.96"
"GUJALKALI","EQ","24-Nov-2020","        314.25","        317.95","        324.00","        315.10","        320.95","        321.20","        320.03","     198639","            63570768.85","       6444","     103179","         51.94"
"GUJALKALI","EQ","25-Nov-2020","        321.20","        325.00","        326.05","        317.35","        317.95","        318.00","        321.08","     108233","            34751265.45","       3904","      53608","         49.53"
"GUJALKALI","EQ","26-Nov-2020","        318.00","        318.20","        325.00","        316.00","        322.10","        323.90","        321.62","      88388","            28427032.50","       2023","      43750","         49.50"
"GUJALKALI","EQ","27-Nov-2020","        323.90","        320.00","        326.00","        320.00","        321.10","        322.55","        323.47","     115975","            37514148.45","       3678","      63377","         54.65"
"GUJALKALI","EQ","01-Dec-2020","        322.55","        323.00","        334.50","        323.00","        330.50","        330.35","        330.47","     234154","            77381284.80","       4615","     126068","         53.84"
"GUJALKALI","EQ","02-Dec-2020","        330.35","        332.00","        343.50","        331.35","        338.40","        337.95","        338.89","     440428","           149256223.50","       9075","     166227","         37.74"
"GUJALKALI","EQ","03-Dec-2020","        337.95","        339.75","        347.25","        339.75","        344.10","        343.75","        343.92","     181483","            62416406.70","       4554","     107996","         59.51"
"GUJALKALI","EQ","04-Dec-2020","        343.75","        346.00","        346.95","        336.10","        338.90","        338.00","        340.69","     133886","            45613923.90","       3387","      82914","         61.93"
"GUJALKALI","EQ","07-Dec-2020","        338.00","        338.60","        350.00","        338.00","        345.45","        347.20","        344.53","     189634","            65334814.95","       4093","     106838","         56.34"
"GUJALKALI","EQ","08-Dec-2020","        347.20","        348.80","        349.70","        330.90","        339.85","        338.50","        341.36","     127691","            43589066.35","       3682","      61107","         47.86"
"GUJALKALI","EQ","09-Dec-2020","        338.50","        341.40","        346.90","        340.00","        341.80","        341.25","        342.67","     101131","            34654621.55","       2390","      57277","         56.64"
"GUJALKALI","EQ","10-Dec-2020","        341.25","        341.80","        356.85","        336.00","        352.00","        351.60","        350.98","     360946","           126685138.05","       7825","     138108","         38.26"
"GUJALKALI","EQ","11-Dec-2020","        351.60","        353.95","        363.10","        347.60","        352.25","        351.65","        356.31","     284703","           101441331.75","       7349","     137575","         48.32"
"GUJALKALI","EQ","14-Dec-2020","        351.65","        353.45","        358.50","        349.70","        351.00","        351.65","        353.76","     182042","            64398449.70","       6486","      41259","         22.66"
"GUJALKALI","EQ","15-Dec-2020","        351.65","        352.10","        354.00","        346.90","        350.00","        350.80","        351.07","      91398","            32087217.40","       3277","      36747","         40.21"
"GUJALKALI","EQ","16-Dec-2020","        350.80","        349.10","        357.80","        349.10","        352.00","        353.05","        354.65","     105069","            37262960.00","       2521","      56409","         53.69"
"GUJALKALI","EQ","17-Dec-2020","        353.05","        354.55","        357.65","        344.65","        346.00","        346.65","        351.98","      93977","            33078317.95","       3276","      52928","         56.32"
"GUJALKALI","EQ","18-Dec-2020","        346.65","        351.00","        374.80","        341.65","        370.00","        368.45","        364.04","    1519481","           553157123.40","      29788","     391203","         25.75"
"GUJALKALI","EQ","21-Dec-2020","        368.45","        370.00","        379.00","        339.00","        347.00","        348.35","        367.16","     690549","           253541112.45","      16386","     244056","         35.34"
"GUJALKALI","EQ","22-Dec-2020","        348.35","        350.00","        358.05","        335.25","        351.00","        351.75","        348.90","     237187","            82753918.65","       5979","      90661","         38.22"
"GUJALKALI","EQ","23-Dec-2020","        351.75","        353.25","        363.90","        351.05","        353.35","        354.50","        357.27","     157853","            56395626.75","       4014","      67747","         42.92"
"GUJALKALI","EQ","24-Dec-2020","        354.50","        356.25","        363.00","        348.35","        352.00","        353.10","        357.13","     130465","            46592539.85","       3877","      49587","         38.01"
"GUJALKALI","EQ","28-Dec-2020","        353.10","        355.90","        363.00","        353.10","        356.00","        356.90","        358.24","     143145","            51279766.45","       3470","      59644","         41.67"
"GUJALKALI","EQ","29-Dec-2020","        356.90","        358.10","        360.75","        351.95","        354.00","        354.35","        356.47","     111917","            39894575.20","       4100","      36696","         32.79"
"GUJALKALI","EQ","30-Dec-2020","        354.35","        356.35","        363.00","        353.35","        359.00","        358.50","        358.95","     133223","            47820987.85","       4109","      45007","         33.78"
"GUJALKALI","EQ","31-Dec-2020","        358.50","        359.00","        362.95","        352.05","        354.60","        354.20","        358.20","     100642","            36050243.60","       3356","      41326","         41.06"
"GUJALKALI","EQ","01-Jan-2021","        354.20","        353.00","        358.40","        347.65","        350.25","        349.80","        351.21","     166262","            58392855.05","       4112","      97204","         58.46"
"GUJALKALI","EQ","04-Jan-2021","        349.80","        352.60","        356.00","        347.05","        348.80","        348.95","        350.87","     173815","            60986067.65","       3712","     101295","         58.28"
"GUJALKALI","EQ","05-Jan-2021","        348.95","        347.50","        354.00","        345.95","        346.95","        346.40","        348.53","     174769","            60911450.35","       4300","      93928","         53.74"
"GUJALKALI","EQ","06-Jan-2021","        346.40","        347.25","        351.30","        343.00","        344.70","        344.45","        346.62","     162362","            56278629.70","       3042","      89239","         54.96"
"GUJALKALI","EQ","07-Jan-2021","        344.45","        346.30","        350.00","        343.95","        346.00","        345.60","        347.26","      96301","            33441698.05","       2170","      54671","         56.77"
"GUJALKALI","EQ","08-Jan-2021","        345.60","        346.50","        352.85","        346.50","        348.50","        348.20","        349.85","     102980","            36027487.40","       2882","      51034","         49.56"
"GUJALKALI","EQ","11-Jan-2021","        348.20","        350.00","        351.60","        343.10","        343.30","        343.50","        345.79","      91916","            31784043.70","       2471","      56318","         61.27"
"GUJALKALI","EQ","12-Jan-2021","        343.50","        345.00","        347.40","        343.20","        346.50","        344.65","        345.61","      98866","            34169355.45","       2236","      58534","         59.21"
"GUJALKALI","EQ","13-Jan-2021","        344.65","        345.50","        355.35","        343.00","        345.50","        345.40","        348.72","     175543","            61215970.45","       4554","      69663","         39.68"
"GUJALKALI","EQ","14-Jan-2021","        345.40","        348.10","        350.45","        344.10","        345.50","        345.30","        346.94","      54967","            19069986.50","       1854","      23463","         42.69"
"GUJALKALI","EQ","15-Jan-2021","        345.30","        346.20","        355.75","        343.75","        346.15","        347.00","        349.86","     716615","           250712338.05","      12751","     221239","         30.87"
"GUJALKALI","EQ","18-Jan-2021","        347.00","        347.00","        350.60","        335.75","        337.25","        337.65","        342.02","     144014","            49256079.45","       3741","      72075","         50.05"
"GUJALKALI","EQ","19-Jan-2021","        337.65","        339.60","        343.35","        337.60","        340.45","        339.60","        340.10","      69656","            23690127.60","       1905","      36117","         51.85"
"GUJALKALI","EQ","20-Jan-2021","        339.60","        339.95","        343.80","        338.85","        339.90","        339.45","        341.11","     113093","            38577564.45","       2398","      61276","         54.18"
"GUJALKALI","EQ","21-Jan-2021","        339.45","        341.10","        342.70","        337.25","        338.15","        338.30","        340.79","      72522","            24715106.15","       3441","      38417","         52.97"
"GUJALKALI","EQ","22-Jan-2021","        338.30","        338.05","        339.00","        331.90","        332.50","        332.85","        334.81","      85501","            28626787.05","       2695","      37409","         43.75"
"GUJALKALI","EQ","25-Jan-2021","        332.85","        329.30","        335.90","        325.70","        326.20","        326.75","        329.93","     100254","            33077174.95","       2580","      48714","         48.59"
"GUJALKALI","EQ","27-Jan-2021","        326.75","        326.70","        329.00","        320.50","        321.95","        321.65","        324.40","      88818","            28812257.45","       2799","      40341","         45.42"
"GUJALKALI","EQ","28-Jan-2021","        321.65","        320.95","        321.95","        317.00","        317.95","        317.80","        318.71","     103097","            32858170.90","       4551","      66785","         64.78"
"GUJALKALI","EQ","29-Jan-2021","        317.80","        319.75","        331.60","        319.70","        324.50","        323.70","        325.60","     143890","            46850373.25","       4097","      41747","         29.01"
"GUJALKALI","EQ","01-Feb-2021","        323.70","        327.65","        331.50","        326.00","        329.90","        328.40","        328.80","      92740","            30492941.45","       3082","      31875","         34.37"
"GUJALKALI","EQ","02-Feb-2021","        328.40","        332.00","        337.00","        331.10","        336.00","        335.40","        334.53","      76885","            25720073.50","       2082","      36755","         47.81"
"GUJALKALI","EQ","03-Feb-2021","        335.40","        337.00","        339.75","        335.25","        336.05","        337.30","        338.00","      64726","            21877068.60","       1909","      26011","         40.19"
"GUJALKALI","EQ","04-Feb-2021","        337.30","        337.95","        341.75","        333.95","        335.95","        335.75","        337.58","      79610","            26874745.95","       2885","      39266","         49.32"
"GUJALKALI","EQ","05-Feb-2021","        335.75","        337.45","        340.50","        332.00","        333.00","        333.35","        336.54","      62760","            21121326.80","       1870","      28669","         45.68"
"GUJALKALI","EQ","08-Feb-2021","        333.35","        335.05","        339.70","        333.40","        335.00","        334.80","        335.64","     137057","            46001934.85","       3238","      84741","         61.83"
"GUJALKALI","EQ","09-Feb-2021","        334.80","        336.00","        344.00","        333.50","        335.80","        334.85","        338.82","     142937","            48430052.15","       3145","      72030","         50.39"
"GUJALKALI","EQ","10-Feb-2021","        334.85","        323.00","        323.00","        313.50","        314.45","        314.20","        315.62","     550691","           173809078.05","      11815","     308281","         55.98"
"GUJALKALI","EQ","11-Feb-2021","        314.20","        317.85","        320.35","        314.15","        316.20","        316.35","        317.29","     174376","            55328286.40","       3439","      88096","         50.52"
"GUJALKALI","EQ","12-Feb-2021","        316.35","        317.75","        318.80","        310.35","        310.85","        311.10","        313.38","     135784","            42551534.45","       4424","      94262","         69.42"
"GUJALKALI","EQ","15-Feb-2021","        311.10","        314.95","        315.85","        310.00","        311.05","        311.15","        312.12","     104273","            32545263.15","       2644","      63995","         61.37"
"GUJALKALI","EQ","16-Feb-2021","        311.15","        312.80","        319.90","        309.30","        310.00","        309.90","        312.50","     206616","            64567197.75","       3641","     107480","         52.02"
"GUJALKALI","EQ","17-Feb-2021","        309.90","        310.00","        313.00","        307.40","        309.70","        309.80","        309.60","     107161","            33177295.80","       2825","      57140","         53.32"
"GUJALKALI","EQ","18-Feb-2021","        309.80","        311.35","        314.85","        310.00","        310.55","        311.60","        312.44","     109260","            34137448.35","       3045","      60116","         55.02"
"GUJALKALI","EQ","19-Feb-2021","        311.60","        313.00","        316.05","        309.10","        310.90","        311.50","        312.10","      97748","            30507354.45","       2235","      42644","         43.63"
"GUJALKALI","EQ","22-Feb-2021","        311.50","        313.85","        313.85","        304.65","        306.00","        305.40","        308.15","      74701","            23018932.35","       2691","      45765","         61.26"
"GUJALKALI","EQ","23-Feb-2021","        305.40","        307.00","        319.70","        304.70","        315.10","        315.00","        314.05","     266053","            83552743.05","       5124","     112785","         42.39"
"GUJALKALI","EQ","24-Feb-2021","        315.00","        318.80","        319.65","        313.25","        314.00","        315.45","        315.81","      54403","            17180764.80","       1663","      29617","         54.44"
"GUJALKALI","EQ","25-Feb-2021","        315.45","        316.90","        324.00","        316.55","        322.00","        322.10","        321.24","     268567","            86274124.80","       6479","     117828","         43.87"
"GUJALKALI","EQ","26-Feb-2021","        322.10","        316.00","        321.75","        311.15","        312.30","        313.20","        315.05","     155623","            49028376.65","       5957","      79751","         51.25"
"GUJALKALI","EQ","01-Mar-2021","        313.20","        315.00","        346.95","        314.05","        345.40","        341.80","        334.25","     632634","           211456433.65","      12953","     272190","         43.02"
"GUJALKALI","EQ","02-Mar-2021","        341.80","        346.50","        359.00","        344.25","        355.35","        354.75","        352.77","     717220","           253012267.10","      16060","     301719","         42.07"
"GUJALKALI","EQ","03-Mar-2021","        354.75","        358.00","        369.40","        356.00","        357.00","        358.45","        363.77","     640121","           232857355.20","      12946","     249278","         38.94"
"GUJALKALI","EQ","04-Mar-2021","        358.45","        354.90","        374.90","        348.00","        374.55","        370.95","        367.83","     666091","           245007045.95","      12387","     360404","         54.11"
"GUJALKALI","EQ","05-Mar-2021","        370.95","        373.00","        375.60","        353.15","        357.40","        355.55","        363.51","     380355","           138262565.35","       8947","     167606","         44.07"
"GUJALKALI","EQ","08-Mar-2021","        355.55","        358.50","        367.00","        357.05","        357.10","        358.25","        360.84","     123190","            44452449.70","       3020","      61870","         50.22"
"GUJALKALI","EQ","09-Mar-2021","        358.25","        359.85","        362.05","        343.50","        344.75","        344.25","        350.07","     142163","            49766429.70","       3386","      75221","         52.91"
"GUJALKALI","EQ","10-Mar-2021","        344.25","        347.00","        358.80","        346.95","        350.95","        352.50","        354.57","     212713","            75420914.70","       3980","      94251","         44.31"
"GUJALKALI","EQ","12-Mar-2021","        352.50","        354.00","        357.95","        344.20","        348.00","        347.25","        350.25","     161383","            56524489.85","       4071","      90572","         56.12"
"GUJALKALI","EQ","15-Mar-2021","        347.25","        348.80","        352.95","        336.20","        349.00","        349.00","        346.34","     153872","            53291524.80","       4343","      64031","         41.61"
"GUJALKALI","EQ","16-Mar-2021","        349.00","        349.90","        366.00","        347.50","        356.20","        356.05","        358.50","     272654","            97746306.25","       7362","      80566","         29.55"
"GUJALKALI","EQ","17-Mar-2021","        356.05","        358.25","        364.50","        328.45","        338.00","        338.20","        351.74","     245453","            86336832.95","       6180","      96143","         39.17"
"GUJALKALI","EQ","18-Mar-2021","        338.20","        341.95","        348.35","        336.25","        341.00","        341.90","        341.46","     159968","            54623010.50","       4631","      76603","         47.89"
"GUJALKALI","EQ","19-Mar-2021","        341.90","        340.95","        351.00","        329.90","        348.00","        348.15","        339.37","     159272","            54052662.00","       4238","      59893","         37.60"
"GUJALKALI","EQ","22-Mar-2021","        348.15","        347.05","        361.00","        347.05","        350.75","        349.95","        353.41","     142457","            50345121.35","       4103","      52762","         37.04"
"GUJALKALI","EQ","23-Mar-2021","        349.95","        350.00","        355.70","        346.75","        348.05","        348.05","        349.89","      79965","            27978782.05","       1817","      49718","         62.17"
"GUJALKALI","EQ","24-Mar-2021","        348.05","        347.00","        354.00","        337.55","        338.95","        339.75","        345.55","      85994","            29715009.90","       2616","      40489","         47.08"
"GUJALKALI","EQ","25-Mar-2021","        339.75","        338.80","        340.95","        334.35","        335.10","        335.50","        337.78","      91774","            30999653.75","       2260","      48138","         52.45"
"GUJALKALI","EQ","26-Mar-2021","        335.50","        337.00","        340.95","        334.30","        335.35","        335.80","        337.62","      58670","            19808441.20","       1623","      32074","         54.67"
"GUJALKALI","EQ","30-Mar-2021","        335.80","        337.95","        342.00","        335.00","        342.00","        338.65","        337.90","      86776","            29321448.35","       1851","      56425","         65.02"
"GUJALKALI","EQ","31-Mar-2021","        338.65","        340.00","        349.20","        338.20","        347.00","        344.80","        343.29","      76587","            26291652.10","       2005","      48264","         63.02"
"GUJALKALI","EQ","01-Apr-2021","        344.80","        346.60","        358.00","        344.45","        353.00","        353.25","        352.70","     107076","            37766074.65","       2783","      50309","         46.98"
"GUJALKALI","EQ","05-Apr-2021","        353.25","        353.25","        353.90","        338.60","        342.50","        341.45","        344.73","      77491","            26713170.90","       2458","      36977","         47.72"
"GUJALKALI","EQ","06-Apr-2021","        341.45","        343.20","        344.90","        339.10","        340.50","        342.00","        341.95","      52060","            17801858.50","       1399","      29543","         56.75"
"GUJALKALI","EQ","07-Apr-2021","        342.00","        342.00","        354.30","        342.00","        345.00","        345.05","        348.47","      85387","            29754525.15","       2469","      37725","         44.18"
"GUJALKALI","EQ","08-Apr-2021","        345.05","        346.90","        352.70","        344.55","        349.80","        346.45","        348.56","      66880","            23311499.10","       1835","      33054","         49.42"
"GUJALKALI","EQ","09-Apr-2021","        346.45","        355.00","        415.70","        353.00","        415.70","        412.90","        393.95","    6730311","          2651431479.35","      89588","    1110724","         16.50"
"GUJALKALI","EQ","12-Apr-2021","        412.90","        414.00","        437.35","        388.00","        398.00","        401.95","        418.93","    6556146","          2746556947.25","     107069","     839185","         12.80"
"GUJALKALI","EQ","13-Apr-2021","        401.95","        405.00","        469.40","        404.90","        440.90","        443.30","        446.08","    5022729","          2240521209.70","     156390","     558007","         11.11"
"GUJALKALI","EQ","15-Apr-2021","        443.30","        438.50","        438.50","        416.75","        419.00","        420.25","        423.88","     966544","           409701639.80","      27889","     262348","         27.14"
"GUJALKALI","EQ","16-Apr-2021","        420.25","        425.35","        432.60","        409.10","        410.00","        410.95","        419.57","     584649","           245301850.80","      15781","     167855","         28.71"
"GUJALKALI","EQ","19-Apr-2021","        410.95","        398.00","        432.00","        384.35","        415.90","        416.35","        414.32","    1192154","           493938673.05","      31614","     247028","         20.72"
"GUJALKALI","EQ","20-Apr-2021","        416.35","        425.90","        429.00","        412.05","        413.00","        414.50","        421.54","     594297","           250520024.70","      15249","     119087","         20.04"
"GUJALKALI","EQ","22-Apr-2021","        414.50","        413.00","        422.70","        402.70","        406.25","        405.60","        411.50","     355109","           146127512.05","       9928","     127807","         35.99"
"GUJALKALI","EQ","23-Apr-2021","        405.60","        406.00","        427.00","        405.95","        410.95","        410.00","        416.52","     741275","           308752827.10","      16430","     144107","         19.44"
"GUJALKALI","EQ","26-Apr-2021","        410.00","        415.85","        429.85","        413.20","        424.00","        422.25","        422.55","     807053","           341023215.65","      16427","     192180","         23.81"
"GUJALKALI","EQ","27-Apr-2021","        422.25","        425.00","        437.40","        423.50","        427.25","        428.70","        431.30","     936433","           403882067.20","      18090","     216887","         23.16"
"GUJALKALI","EQ","28-Apr-2021","        428.70","        430.15","        436.50","        420.30","        421.50","        422.55","        429.82","     482710","           207478073.05","       9390","     138068","         28.60"
"GUJALKALI","EQ","29-Apr-2021","        422.55","        423.95","        427.40","        412.80","        414.20","        414.45","        418.70","     303620","           127126531.20","       6846","     110607","         36.43"
"GUJALKALI","EQ","30-Apr-2021","        414.45","        411.00","        421.75","        410.00","        412.00","        412.15","        415.64","     234372","            97415024.30","       5507","      68085","         29.05"
